451,10,86,179,121,21,P1
451,10,87,107,106,0,P1
451,10,88,151,105,0,P1
451,10,89,25,109,0,P1
451,10,90,105,116,0,P1
451,10,91,113,107,20,P1
451,10,92,97,116,0,P1
451,10,93,65,122,0,P1
451,10,94,91,105,0,P1
451,10,95,131,125,14,P1
451,10,96,151,138,0,P1
451,10,97,133,140,1,P1
451,10,98,61,123,1,P1
451,10,99,23,144,0,P1
401,10,0,41,100,0,P1
401,10,1,135,117,0,P1
401,10,2,69,131,0,P1
401,10,3,103,107,31,P1
401,10,4,81,104,0,P1
401,10,5,113,112,17,P1
401,10,6,169,117,0,P1
401,10,7,59,114,0,P1
401,10,8,61,108,0,P1
401,10,9,113,104,0,P1
401,10,10,73,102,0,P1
401,10,11,89,104,0,P1
401,10,12,71,110,11,P1
401,10,13,129,102,0,P1
401,10,14,147,107,0,P1
401,10,15,71,102,18,P1
401,10,16,51,119,0,P1
401,10,17,115,122,31,P1
401,10,18,41,122,0,P1
401,10,19,77,109,0,P1
401,10,20,123,107,0,P1
401,10,21,91,106,0,P1
401,10,22,139,107,14,P1
401,10,23,73,124,0,P1
401,10,24,173,114,13,P1
401,10,25,51,140,0,P1
401,10,26,95,104,0,P1
401,10,27,193,119,29,P1
401,10,28,27,101,0,P1
401,10,29,63,110,0,P1
401,10,30,139,116,0,P1
401,10,31,163,126,0,P1
401,10,32,143,124,0,P1
401,10,33,79,113,0,P1
401,10,34,139,109,34,P1
401,10,35,191,131,8,P1
401,10,36,45,114,0,P1
401,10,37,149,114,9,P1
401,10,38,91,123,0,P1
401,10,39,141,112,25,P1
401,10,40,61,118,0,P1
401,10,41,51,109,0,P1
401,10,42,97,130,0,P1
401,10,43,73,114,0,P1
401,10,44,171,105,21,P1
401,10,45,61,154,0,P1
401,10,46,111,107,0,P1
401,10,47,139,116,0,P1
401,10,48,91,123,0,P1
401,10,49,179,127,5,P1
401,10,50,153,111,0,P1
401,10,51,105,124,16,P1
401,10,52,81,111,12,P1
401,10,53,131,105,25,P1
401,10,54,89,133,0,P1
401,10,55,147,133,20,P1
401,10,56,87,127,0,P1
401,10,57,131,118,0,P1
401,10,58,129,117,0,P1
401,10,59,105,100,24,P1
401,10,60,97,131,8,P1
401,10,61,53,102,0,P1
401,10,62,45,112,0,P1
401,10,63,115,117,0,P1
401,10,64,63,106,0,P1
401,10,65,127,105,0,P1
401,10,66,67,124,0,P1
401,10,67,49,101,0,P1
401,10,68,165,107,12,P1
401,10,69,179,101,12,P1
401,10,70,117,116,22,P1
401,10,71,91,127,0,P1
401,10,72,173,109,0,P1
401,10,73,81,119,12,P1
401,10,74,123,107,0,P1
401,10,75,67,102,0,P1
401,10,76,57,114,0,P1
401,10,77,105,101,4,P1
401,10,78,51,102,0,P1
401,10,79,91,100,0,P1
401,10,80,117,101,13,P1
401,10,81,87,107,12,P1
401,10,82,123,100,0,P1
401,10,83,49,111,20,P1
401,10,84,65,110,0,P1
401,10,85,67,107,14,P1
401,10,86,63,114,0,P1
401,10,87,95,101,0,P1
401,10,88,87,110,0,P1
401,10,89,61,113,0,P1
401,10,90,275,118,24,P1
401,10,91,85,103,0,P1
401,10,92,99,107,15,P1
401,10,93,49,121,0,P1
401,10,94,91,101,0,P1
401,10,95,57,117,0,P1
401,10,96,114,116,0,P1
401,10,97,119,133,39,P1
401,10,98,71,118,0,P1
401,10,99,195,115,0,P1
351,10,0,95,128,0,P1
351,10,1,137,110,34,P1
351,10,2,79,102,0,P1
351,10,3,93,104,0,P1
351,10,4,95,124,0,P1
351,10,5,39,129,0,P1
351,10,6,181,144,0,P1
351,10,7,97,140,0,P1
351,10,8,89,105,0,P1
351,10,9,201,138,10,P1
351,10,10,79,106,0,P1
351,10,11,81,132,33,P1
351,10,12,167,133,33,P1
351,10,13,185,104,14,P1
351,10,14,163,112,13,P1
351,10,15,79,140,0,P1
351,10,16,143,111,56,P1
351,10,17,129,105,18,P1
351,10,18,109,125,4,P1
351,10,19,65,118,0,P1
351,10,20,89,103,0,P1
351,10,21,183,124,0,P1
351,10,22,81,114,0,P1
351,10,23,93,102,0,P1
351,10,24,111,147,0,P1
351,10,25,93,119,0,P1
351,10,26,77,138,2,P1
351,10,27,67,115,0,P1
351,10,28,139,103,0,P1
351,10,29,123,134,0,P1
351,10,30,127,105,23,P1
351,10,31,51,111,0,P1
351,10,32,93,118,0,P1
351,10,33,151,109,0,P1
351,10,34,189,108,0,P1
351,10,35,119,110,36,P1
351,10,36,59,112,0,P1
351,10,37,15,111,0,P1
351,10,38,187,118,45,P1
351,10,39,121,128,0,P1
351,10,40,53,116,0,P1
351,10,41,85,117,0,P1
351,10,42,193,107,57,P1
351,10,43,67,119,18,P1
351,10,44,101,119,12,P1
351,10,45,39,118,0,P1
351,10,46,107,103,0,P1
351,10,47,115,102,11,P1
351,10,48,71,106,0,P1
351,10,49,139,118,4,P1
351,10,50,113,102,0,P1
351,10,51,75,112,0,P1
351,10,52,81,114,0,P1
351,10,53,103,119,53,P1
351,10,54,161,110,42,P1
351,10,55,45,106,0,P1
351,10,56,107,101,0,P1
351,10,57,67,109,0,P1
351,10,58,103,118,14,P1
351,10,59,63,151,0,P1
351,10,60,131,114,0,P1
351,10,61,65,106,0,P1
351,10,62,105,107,0,P1
351,10,63,189,119,0,P1
351,10,64,37,121,0,P1
351,10,65,159,101,32,P1
351,10,66,67,100,4,P1
351,10,67,113,110,48,P1
351,10,68,123,128,39,P1
351,10,69,111,101,0,P1
351,10,70,101,124,0,P1
351,10,71,147,107,28,P1
351,10,72,115,109,14,P1
351,10,73,105,120,0,P1
351,10,74,101,107,0,P1
351,10,75,133,124,0,P1
351,10,76,53,101,0,P1
351,10,77,169,107,49,P1
351,10,78,179,106,0,P1
351,10,79,235,111,12,P1
351,10,80,151,123,26,P1
351,10,81,125,111,33,P1
351,10,82,189,102,88,P1
351,10,83,65,120,0,P1
351,10,84,91,123,28,P1
351,10,85,79,114,0,P1
351,10,86,83,129,0,P1
351,10,87,69,103,0,P1
351,10,88,143,118,21,P1
351,10,89,125,114,16,P1
351,10,90,121,119,0,P1
351,10,91,115,105,0,P1
351,10,92,75,121,0,P1
351,10,93,109,112,3,P1
351,10,94,121,129,0,P1
351,10,95,61,127,0,P1
351,10,96,173,134,50,P1
351,10,97,77,105,30,P1
351,10,98,111,138,0,P1
351,10,99,83,115,43,P1
301,10,0,79,101,0,P1
301,10,1,117,122,13,P1
301,10,2,179,124,0,P1
301,10,3,97,103,0,P1
301,10,4,67,127,0,P1
301,10,5,37,133,0,P1
301,10,6,109,131,24,P1
301,10,7,109,106,32,P1
301,10,8,153,112,2,P1
301,10,9,39,103,0,P1
301,10,10,109,117,27,P1
301,10,11,97,100,0,P1
301,10,12,87,139,0,P1
301,10,13,139,114,0,P1
301,10,14,37,125,0,P1
301,10,15,101,102,0,P1
301,10,16,61,131,0,P1
301,10,17,85,108,0,P1
301,10,18,81,106,0,P1
301,10,19,129,109,28,P1
301,10,20,47,114,0,P1
301,10,21,81,104,17,P1
301,10,22,131,111,0,P1
